"Method","Company #","Company","Address","Order #","Name","#","Last","Ship Date","Invoice Amount","Status"
"Spokane Truck","859","Artifex Woodworking LLC","3505 W Seltice Way, Coeur D Alene, ID 83814","76538","20499 Yari WO30597 PO20435","34","SPECIALTY-Loaded on Truck 06/17/2022 03:12 PM","Jun 20,2022","3,227.62","Payment Needed"
"Spokane Truck","859","Artifex Woodworking LLC","3505 W Seltice Way, Coeur D Alene, ID 83814","76540","20499 Yari WO30599 PO20437","15","SPECIALTY-Loaded on Truck 06/17/2022 03:12 PM","Jun 20,2022","1,089.04","Payment Needed"
"Spokane Truck","859","Artifex Woodworking LLC","3505 W Seltice Way, Coeur D Alene, ID 83814","76541","20499 Yari WO30601 PO20438","9","SPECIALTY-Loaded on Truck 06/17/2022 03:12 PM","Jun 20,2022","695.88","Payment Needed"
"Spokane Truck","859","Artifex Woodworking LLC","3505 W Seltice Way, Coeur D Alene, ID 83814","78487","20489 Kurtz WO31218 PO20860","2","DOORS-Loaded in Truck 06/24/2022 01:15 PM","Jun 27,2022","99.77","Payment Needed"
"Spokane Truck","859","Artifex Woodworking LLC","3505 W Seltice Way, Coeur D Alene, ID 83814","78493","BUSSE","18","DOORS-Loaded in Truck 06/24/2022 01:16 PM","Jun 27,2022","621.52","Payment Needed"
"Spokane Truck","859","Artifex Woodworking LLC","3505 W Seltice Way, Coeur D Alene, ID 83814","78021","22077 Clark WO31090 PO20839","40","DOORS-On Pallet 06/27/2022 01:41 PM","Jun 30,2022","2,658.01","Payment Needed"
"Spokane Truck","417","Bill Phillips Construction","19929 Ramsey Rd., Rathdrum, ID 83858","77912","fin- Hagen (77532) drawers","65","BOXES-Loaded in Truck 06/03/2022 01:59 PM","Jun 06,2022","4,683.08","Payment Needed"
"Spokane Truck","417","Bill Phillips Construction","19929 Ramsey Rd., Rathdrum, ID 83858","77915","  Hagen (77532) #2","33","DOORS-On Pallet 06/02/2022 05:56 AM","Jun 06,2022","1,212.34","Payment Needed"
"Spokane Truck","417","Bill Phillips Construction","19929 Ramsey Rd., Rathdrum, ID 83858","77532","Hagen #1","77","DOORS-On Pallet 06/03/2022 06:58 AM","Jun 06,2022","3,505.88","Payment Needed"
"Spokane Truck","417","Bill Phillips Construction","19929 N Ramsey Rd, Rathdrum, ID 83858","79673"," fin-Holcolm (79658) drawer","25","none","Aug 01,2022","1,884.94","Ship Order"
"Spokane Truck","417","Bill Phillips Construction","19929 N Ramsey Rd, Rathdrum, ID 83858","79674","  Holcolm (79658) KN ALDER","30","none","Aug 01,2022","1,317.91","Ship Order"
"Spokane Truck","417","Bill Phillips Construction","19929 N Ramsey Rd, Rathdrum, ID 83858","79658","Holcolm pt grade","27","none","Aug 01,2022","1,067.46","Ship Order"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","77705","Jones Residence","4","DOORS-Loaded in Truck 06/03/2022 02:00 PM","Jun 06,2022","274.32","Payment Needed"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","77973","fin-Jones Mudroom drawers","3","BOXES-Loaded in Truck 06/03/2022 01:58 PM","Jun 06,2022","268.94","Payment Needed"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","78080","Jones Doors #1","46","DOORS-Loaded in Truck 06/03/2022 02:00 PM","Jun 06,2022","2,077.68","Payment Needed"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","77736"," fin-Jones Residence (77705) drawers","42","BOXES-Loaded in Truck 06/03/2022 01:59 PM","Jun 06,2022","3,178.50","Payment Needed"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","78160"," Jones Doors (78080) #2","28","DOORS-Loaded in Truck 06/03/2022 02:00 PM","Jun 06,2022","2,542.86","Payment Needed"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","78107","fin-Mejia Island Drawer","1","BOXES-Loaded in Truck 06/08/2022 02:06 PM","Jun 09,2022","52.23","Payment Needed"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","79201","Remake of Jones Doors #1 (78080)","8","DOORS-Loaded in Truck 06/29/2022 03:26 PM","Jun 30,2022","0.00","Payment Needed"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","79200","fin-High Dr. drawers","46","none","Jul 26,2022","3,016.97","Ship Order"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","79588","Jones Fridge Cab","2","none","Aug 01,2022","163.08","Ship Order"
"Spokane Truck","617","Old Hat Workshop LLC","Please Drop Inside Rear Garage Door if no workers are there, 739 N Helena St., Spokane, WA 99202","79716","Jones Pantry Doors","4","none","Aug 02,2022","154.40","Ship Order"
"Spokane Truck","561","B&B Custom Carpentry","13090 TWETE RD., ATHOL, ID 83801","77673","fin-pepper drawer","22","BOXES-Loaded in Truck 06/03/2022 01:59 PM","Jun 06,2022","2,827.50","Payment Needed"
"Spokane Truck","532","Dutch Renovations","378 .S Ponderosa Loop, Post Falls, ID 83854","76887","Redo  of FIN-Brumbach DOORS (72714)","6","DOORS-Loaded in Truck 05/18/2022 02:57 PM","Jun 06,2022","283.34","Payment Needed"
"Spokane Truck","675","Burns Custom Cabinets","3303 N Idaho Rd, Liberty Lake, WA 99019","77774","Jensen sink doors","2","DOORS-Loaded in Truck 06/03/2022 01:59 PM","Jun 06,2022","75.10","Payment Needed"
"Spokane Truck","675","Burns Custom Cabinets","3303 N Idaho Rd, Liberty Lake, WA 99019","78494","PJ Shanks door","1","DOORS-Loaded in Truck 06/29/2022 03:25 PM","Jun 30,2022","84.12","Payment Needed"
"Spokane Truck","675","Burns Custom Cabinets","3303 N Idaho Rd, Liberty Lake, WA 99019","78973","Rabe Doors (78888) DF","12","DOORS-On Pallet 07/11/2022 09:16 AM","Jul 14,2022","422.32","Ship Order"
"Spokane Truck","675","Burns Custom Cabinets","3303 N Idaho Rd, Liberty Lake, WA 99019","78976","fin-Rabe Doors (78888) Drawers","4","none","Jul 14,2022","496.24","Ship Order"
"Spokane Truck","675","Burns Custom Cabinets","3303 N Idaho Rd, Liberty Lake, WA 99019","78888","Rabe Doors-Mitered ","87","DOORS-Cutlisted - In Process 07/08/2022 02:27 PM","Jul 21,2022","6,506.36","Ship Order"
"Spokane Truck","675","Burns Custom Cabinets","3303 N Idaho Rd, Liberty Lake, WA 99019","79006","rabe hood panel mitered","1","DOORS-Cutlisted - In Process 07/08/2022 07:35 AM","Jul 26,2022","350.63","Ship Order"
"Spokane Truck","819","Gregorys woodworking","12440 E. Forker  Ridge Lane, Spokane, WA 99206","78007","cinder abq office","6","BOXES-Loaded in Truck 06/03/2022 01:59 PM","Jun 07,2022","530.46","Payment Needed"
"Spokane Truck","819","Gregorys woodworking","1928 E 6th Ave, Spokane, WA 99202","75714","FIN-Cinder North","22","DOORS-Loaded in Truck 06/16/2022 05:21 AM","Jun 16,2022","2,368.53","Payment Needed"
"Spokane Truck","819","Gregorys woodworking","1928 E 6th Ave, Spokane, WA 99202","75715","FIN-Cinder Downtown","49","DOORS-Loaded in Truck 06/16/2022 05:21 AM","Jun 16,2022","5,510.21","Payment Needed"
"Spokane Truck","1027","Selkirk Custom Woodworks","302 S Grover Ave, Oldtown, ID 83822","77597","Cosand (76419) lumber","30","DOORS-On Pallet 05/31/2022 08:15 AM","Jun 07,2022","79.18","Payment Needed"
"Spokane Truck","1027","Selkirk Custom Woodworks","302 S Grover Ave, Oldtown, ID 83822","77598","Cosand (76419) P7 door ","1","DOORS-On Pallet 06/01/2022 01:21 PM","Jun 07,2022","42.01","Payment Needed"
"Spokane Truck","560","Watson's Custom Cabinetry","410 N. Moore Rd., Spokane Valley, WA 99037","77816","Ward DOORS pg maple","7","DOORS-Loaded in Truck 06/08/2022 02:10 PM","Jun 09,2022","435.48","Payment Needed"
"Spokane Truck","560","Watson's Custom Cabinetry","410 N. Moore Rd., Spokane Valley, WA 99037","77817","Ward DOORS s walnut","24","DOORS-Loaded in Truck 06/08/2022 02:11 PM","Jun 09,2022","2,214.87","Payment Needed"
"Spokane Truck","560","Watson's Custom Cabinetry","410 N. Moore Rd., Spokane Valley, WA 99037","79627","Pendergrass s alder DOORS","3","none","Aug 04,2022","135.87","Payment Needed"
"Spokane Truck","560","Watson's Custom Cabinetry","410 N. Moore Rd., Spokane Valley, WA 99037","79628","Pendergrass pg maple DOORS","8","none","Aug 04,2022","542.28","Payment Needed"
"Spokane Truck","155","Whistling Elk Woodworks","1102 West Shinglemill Rd., Sandpoint, ID 83864","78721","PD Kodiak Quart","1","PS-Finish Shipped 06/07/2022 02:16 PM","Jun 09,2022","15.90","Payment Needed"
"Spokane Truck","155","Whistling Elk Woodworks","1102 West Shinglemill Rd., Sandpoint, ID 83864","78255","fin-Tate/Brower DRAWERS","7","BOXES-Loaded in Truck 06/22/2022 03:00 PM","Jun 23,2022","456.23","Payment Needed"
"Spokane Truck","155","Whistling Elk Woodworks","1102 West Shinglemill Rd., Sandpoint, ID 83864","79210","Whistling Elk Spice","2","PS-Finish Shipped 06/22/2022 03:05 PM","Jun 23,2022","74.73","Payment Needed"
"Spokane Truck","789","PacNorWest Construction","3202 west Eagles Nest Lane, spokane, WA 99208","77840","dietzen bonus, island, master (77796)#2 edgebanded","14","DOORS-Loaded in Truck 06/08/2022 02:09 PM","Jun 09,2022","456.22","Payment Needed"
"Spokane Truck","789","PacNorWest Construction","3202 west Eagles Nest Lane, spokane, WA 99208","77796","dietzen bonus, island, master","42","DOORS-On Pallet 06/08/2022 03:00 PM","Jun 09,2022","3,072.26","Payment Needed"
"Spokane Truck","789","PacNorWest Construction","3202 west Eagles Nest Lane, spokane, WA 99208","78428","dietzen kitchen end panels","4","DOORS-On Pallet 06/22/2022 09:23 AM","Jun 23,2022","107.72","Payment Needed"
"Spokane Truck","789","PacNorWest Construction","3202 west Eagles Nest Lane, spokane, WA 99208","78538","dietzen great room","2","DOORS-On Pallet 06/22/2022 09:23 AM","Jun 23,2022","59.60","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77698","  22015 Upper Terrace (77503) #1 parts","4","SPECIALTY-On Pallet 06/06/2022 11:18 AM","Jun 09,2022","227.94","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77700","  22015 Upper Terrace (77503) #2 parts","1","SPECIALTY-On Pallet 06/07/2022 07:25 AM","Jun 09,2022","38.29","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77701","  22015 Upper Terrace (77503) #3","26","DOORS-On Pallet 06/08/2022 02:49 PM","Jun 09,2022","1,553.44","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77702","  22015 Upper Terrace (77503) #2","3","DOORS-Loaded in Truck 06/08/2022 02:08 PM","Jun 09,2022","218.34","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77503","22015 Upper Terrace #1","15","DOORS-Loaded in Truck 06/08/2022 02:08 PM","Jun 09,2022","1,132.28","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77703"," 22015 Upper Terrace #1 (77503) part 2","4","DOORS-Loaded in Truck 06/08/2022 02:08 PM","Jun 09,2022","329.94","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77063","FIN-22014 Marsh house (75741)#1 PARTS","41","DOORS-Loaded in Truck 06/16/2022 05:23 AM","Jun 16,2022","7,118.18","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77065","FIN-22014 Marsh house (75741) #1","84","DOORS-Loaded in Truck 06/24/2022 01:15 PM","Jun 16,2022","6,863.39","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77066","FIN-22014 Marsh house (75741) #2","40","DOORS-Loaded in Truck 06/16/2022 05:23 AM","Jun 16,2022","3,437.62","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","75741","FIN-22014 Marsh house #2 parts","6","DOORS-Loaded in Truck 06/16/2022 05:23 AM","Jun 16,2022","857.82","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","77484","22016 Grace kitchen finish","2","PS-Finish Shipped 06/16/2022 05:26 AM","Jun 17,2022","126.53","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","79063","P-Grace Floating Shelf Match","1","PS-Finish Shipped 06/22/2022 03:06 PM","Jun 23,2022","0.00","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78545","FIN-22014 Marsh house (75741)#1 PARTS (770 delayed","7","DOORS-Loaded in Truck 06/24/2022 01:15 PM","Jun 27,2022","2,672.87","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78183","FIN-22014 Marsh house island redesign","6","DOORS-Loaded in Truck 06/22/2022 03:00 PM","Jun 27,2022","379.62","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78546"," FIN-22016 Grace kitchen (77484) #1","22","BOXES-Loaded in Truck 07/06/2022 01:58 PM","Jul 07,2022","1,707.02","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78547","FIN-22016 Grace kitchen (77484) #1 PARTS","4","SPECIALTY-Loaded on Truck 06/22/2022 03:06 PM","Jul 07,2022","148.20","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78548","FIN- 22016 Grace kitchen (77484) #2","74","BOXES-Loaded in Truck 07/06/2022 01:58 PM","Jul 07,2022","9,647.88","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78549","FIN-22016 Grace kitchen (77484) #2 parts","13","DOORS-Loaded in Truck 06/29/2022 03:26 PM","Jul 07,2022","725.90","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78550","FIN- 22016 Grace kitchen (77484) floating shelf","5","none","Jul 14,2022","1,358.08","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","79296","Redo of FIN- 22016 Grace kitchen (77484) #2 (78548","69","DOORS-On Pallet 07/12/2022 08:01 AM","Jul 14,2022","8,856.16","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","79295","Redo of  FIN-22016 Grace kitchen (77484) #1 (78546","22","DOORS-Finish- in process 07/12/2022 07:44 AM","Jul 18,2022","2,633.19","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","79118","FIN-Copy of   22015 Upper Terrace (77503) #2 (7770","1","DOORS-Finish- in process 07/08/2022 08:48 AM","Jul 21,2022","134.57","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","79120","FIN-Copy of 22015 Upper Terrace #1 (77503)","1","DOORS-Finish- in process 07/08/2022 08:48 AM","Jul 21,2022","91.99","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78835","FIN-ST. CHARLES 22021 (78769) PARTS","8","none","Jul 21,2022","317.04","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78836","FIN-ST. CHARLES 22021 (78769) Flat filler","5","none","Jul 21,2022","381.05","Payment Needed"
"Spokane Truck","513","Good Buddies Cabinets","2911 East Boone, Spokane, WA 99202","78769","ST. CHARLES 22021","69","DOORS-Solid Panel - Profiling 07/07/2022 01:13 PM","Jul 21,2022","4,939.29","Payment Needed"
"Spokane Truck","851","Compass Construction","2503 E. Riverside Ave, Spokane, WA 99202","78606","Riverhouse B-101 22-0375","17","DOORS-Loaded in Truck 06/10/2022 01:40 PM","Jun 13,2022","546.55","Payment Needed"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","77586","FIN-ICC22006 Harris fronts","2","DOORS-Loaded in Truck 06/10/2022 01:39 PM","Jun 13,2022","167.84","Payment Needed"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79254","FIN-Williams Pantry BC21025B","2","DOORS-Loaded in Truck 06/29/2022 03:26 PM","Jun 30,2022","383.96","Payment Needed"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","78616","FIN-BC21025B Schreiner - Williams (77851) PARTS","2","DOORS-Loaded in Truck 07/08/2022 01:58 PM","Jul 11,2022","147.92","Payment Needed"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","77851","FIN-BC21025B Schreiner - Williams","2","DOORS-Loaded in Truck 07/08/2022 01:57 PM","Jul 11,2022","159.10","Payment Needed"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79055","fin-ICC22061 Lee_Rollouts drawers","4","BOXES-On Pallet 07/11/2022 10:00 AM","Jul 12,2022","240.96","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79481","FIN-BC22072 Sanger Custom Finish","2","PS-On Pallet 07/12/2022 01:21 PM","Jul 14,2022","494.31","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79360","FIN-BC22045 McIntyre Custom","2","PS-On Pallet 07/07/2022 07:35 AM","Jul 14,2022","1,990.86","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","78704","fin- BC22045 McIntyre_Drawers (78654) #2","10","none","Jul 14,2022","624.78","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","78654","fin-BC22045 McIntyre_Drawers #1","7","none","Jul 14,2022","547.77","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","78657","FIN-BC22045 McIntyre_Fronts","41","DOORS-On Pallet 07/08/2022 06:34 AM","Jul 14,2022","5,032.43","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","78706","FIN-BC22045 McIntyre_Trims (78658) crown moulding","7","SPECIALTY-On Pallet 07/08/2022 01:02 PM","Jul 14,2022","638.61","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","78658","FIN-BC22045 McIntyre_Trims","16","SPECIALTY-On Pallet 07/07/2022 11:23 AM","Jul 14,2022","1,352.16","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79003","fin-BC22045 McIntyre_Pull-outs drawers","2","none","Jul 14,2022","141.52","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79330","FIN- ICC22066 Campbell (79309) parts","11","none","Jul 18,2022","938.98","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79705","BC22056 Master Bath ""Beaver Creek Grizzle Grey""","36","DOORS-Finish- in process 07/12/2022 08:45 AM","Jul 18,2022","0.00","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79496","FIN-BC22056 YG_Vanitites (79490) parts","1","none","Jul 25,2022","86.35","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79309","FIN-ICC22066 Campbell","20","DOORS-Pro-Scale  07/11/2022 01:59 PM","Jul 27,2022","1,556.14","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79490","fin-BC22056 YG_Vanitites drawer","10","none","Aug 01,2022","882.34","Ship Order"
"Spokane Truck","435","Beaver Creek Cabinets","2570 West Highway 53, Rathrum, ID 83858","79694","FIN-BC22068 Mummery_Doors","6","none","Aug 01,2022","643.92","Ship Order"
